name,position,team,xP,minutes,starts,total_points,value,gw
Samuel Amo-Ameyaw,MID,Southampton,0.0,0,0,0,44,26
Joe Gauci,GK,Aston Villa,0.0,0,0,0,40,26
João Pedro Junqueira de Jesus,FWD,Brighton,4.3,90,1,12,54,26
Justin Kluivert,MID,Bournemouth,6.0,72,1,2,60,26
Ollie Scarles,DEF,West Ham,2.0,90,1,7,40,26
Andoni Iraola,AM,Bournemouth,6.0,0,0,0,11,26
Josh Wilson-Esbrand,DEF,Man City,0.0,0,0,0,40,26
Martin Dúbravka,GK,Newcastle,1.2,0,0,0,43,26
Oliver Glasner,AM,Crystal Palace,8.0,0,0,20,8,26
Flynn Downes,MID,Southampton,-0.5,0,0,0,47,26
Alejandro Garnacho,MID,Man Utd,2.0,28,0,1,59,26
Ronnie Edwards,DEF,Southampton,0.0,0,0,0,39,26
Edson Álvarez Velázquez,MID,West Ham,1.7,87,1,3,50,26
Jack Grealish,MID,Man City,-0.5,0,0,0,64,26
Marcus Myers-Harness,MID,Ipswich,0.0,0,0,0,49,26
Jack Taylor,MID,Ipswich,0.8,38,0,1,48,26
Simon Adingra,MID,Brighton,1.3,11,0,1,51,26
Ben Mee,DEF,Brentford,0.2,0,0,0,42,26
Leon Chiwome,FWD,Wolves,0.0,0,0,0,45,26
Eric da Silva Moreira,MID,Nott'm Forest,0.0,0,0,0,44,26
Luis Guilherme Lira dos Santos,MID,West Ham,0.0,0,0,0,46,26
Joe Hodge,MID,Wolves,0.0,0,0,0,45,26
Chiedozie Ogbene,MID,Ipswich,0.0,0,0,0,48,26
Harrison Armstrong,MID,Everton,0.0,0,0,0,44,26
Carney Chukwuemeka,MID,Chelsea,0.0,0,0,0,47,26
Isaac Heath,MID,Everton,0.0,0,0,0,45,26
Tom King,GK,Wolves,-0.5,0,0,0,40,26
Wout Faes,DEF,Leicester,0.8,90,1,0,39,26
Leny Yoro,DEF,Man Utd,0.8,20,0,1,43,26
Pedro Lomba Neto,MID,Chelsea,4.3,90,1,5,62,26
Ian Maatsen,DEF,Aston Villa,0.7,90,1,2,45,26
Harry Winks,MID,Leicester,0.8,0,0,0,44,26
Mads Roerslev Rasmussen,DEF,Brentford,0.0,0,0,0,43,26
Jurriën Timber,DEF,Arsenal,4.0,90,1,2,56,26
Saša Kalajdžić,FWD,Wolves,0.0,0,0,0,48,26
Michael Kayode,DEF,Brentford,1.0,6,0,1,45,26
Anthony Elanga,MID,Nott'm Forest,4.8,90,1,2,53,26
Julio Enciso,MID,Ipswich,0.0,0,0,0,54,26
Alfie Dorrington,DEF,Spurs,0.0,0,0,0,40,26
Naouirou Ahamada,MID,Crystal Palace,0.0,0,0,0,45,26
Jeremy Sarmiento Morante,MID,Brighton,0.0,0,0,0,49,26
Ayden Heaven,DEF,Man Utd,0.0,0,0,0,40,26
Vladimír Coufal,DEF,West Ham,0.2,0,0,0,41,26
Marc Cucurella Saseta,DEF,Chelsea,1.7,90,1,1,51,26
Toti António Gomes,DEF,Wolves,3.0,90,1,6,43,26
Julio Soler,DEF,Bournemouth,0.5,0,0,0,39,26
Cristian Romero,DEF,Spurs,0.0,0,0,0,49,26
Dan Burn,DEF,Newcastle,0.8,90,1,1,44,26
Destiny Udogie,DEF,Spurs,0.5,64,1,2,48,26
Jordan Pickford,GK,Everton,3.8,90,1,1,51,26
Boubacar Traoré,MID,Wolves,-0.5,0,0,0,48,26
Stefan Bajčetić Maquieira,MID,Liverpool,0.0,0,0,0,45,26
Samuel Rak-Sakyi,MID,Chelsea,0.5,0,0,0,45,26
Mikkel Damsgaard,MID,Brentford,5.5,71,1,10,50,26
Luis Díaz,MID,Liverpool,4.5,78,1,3,75,26
Enzo Barrenechea,MID,Aston Villa,0.0,0,0,0,49,26
Carlos Vinícius Alves Morais,FWD,Fulham,0.0,0,0,0,50,26
Pervis Estupiñán,DEF,Brighton,0.7,23,0,1,49,26
James Milner,MID,Brighton,0.0,0,0,0,50,26
Ryan Trevitt,MID,Brentford,0.0,0,0,0,44,26
Enzo Fernández,MID,Chelsea,4.0,90,1,7,47,26
Luke Shaw,DEF,Man Utd,0.0,0,0,0,49,26
Fábio Freitas Gouveia Carvalho,MID,Brentford,2.0,18,0,6,45,26
Jérémy Doku,MID,Man City,0.3,90,1,2,62,26
Marcus Bettinelli,GK,Chelsea,0.5,0,0,0,39,26
Alisson Ramses Becker,GK,Liverpool,4.5,90,1,8,55,26
Aaron Hickey,DEF,Brentford,0.0,0,0,0,43,26
Vítezslav Jaros,GK,Liverpool,0.5,0,0,0,40,26
Alex McCarthy,GK,Southampton,0.0,0,0,0,43,26
Neal Maupay,FWD,Everton,0.0,0,0,0,49,26
Steven Benda,GK,Fulham,0.0,0,0,0,39,26
Dean Henderson,GK,Crystal Palace,3.8,90,1,6,45,26
Callum Bates,MID,Everton,0.0,0,0,0,45,26
Ki-Jana Hoever,DEF,Wolves,0.0,0,0,0,40,26
Cheick Doucouré,MID,Crystal Palace,0.0,0,0,0,49,26
Marco Asensio,MID,Aston Villa,5.5,90,1,15,60,26
Scott McTominay,MID,Man Utd,0.0,0,0,0,49,26
Wilfred Ndidi,MID,Leicester,1.0,76,1,2,49,26
Maxence Lacroix,DEF,Crystal Palace,5.0,90,1,9,45,26
John Ruddy,GK,Newcastle,0.0,0,0,0,39,26
Caleb Okoli,DEF,Leicester,0.5,82,1,0,40,26
Odysseas Vlachodimos,GK,Newcastle,0.0,0,0,0,43,26
Dante Cassanova,DEF,Spurs,0.0,0,0,0,40,26
George Earthy,MID,West Ham,0.0,0,0,0,45,26
Daichi Kamada,MID,Crystal Palace,1.5,15,0,1,51,26
Ange Postecoglou,AM,Spurs,7.5,0,0,10,11,26
Reece James,DEF,Chelsea,1.5,90,1,1,48,26
Georginio Rutter,MID,Brighton,4.0,78,1,8,51,26
Conor Chaplin,MID,Ipswich,0.0,0,0,0,51,26
Enzo Maresca,AM,Chelsea,3.0,0,0,1,15,26
Santiago Bueno,DEF,Wolves,2.3,72,1,7,43,26
Corrie Ndaba,DEF,Ipswich,0.0,0,0,0,40,26
Kenny Tete,DEF,Fulham,0.0,0,0,0,44,26
Graham Potter,AM,West Ham,6.7,0,0,19,5,26
Pablo Sarabia,MID,Wolves,1.7,10,0,1,50,26
Diogo Teixeira da Silva,MID,Liverpool,2.0,0,0,0,72,26
Kortney Hause,DEF,Aston Villa,-0.5,0,0,0,39,26
Liam Delap,FWD,Ipswich,5.0,78,1,2,56,26
Bastien Meupiyou,DEF,Wolves,-0.5,0,0,0,39,26
Tino Livramento,DEF,Newcastle,1.2,90,1,0,45,26
Remy Rees-Dottin,FWD,Bournemouth,0.5,0,0,0,45,26
Tyler Adams,MID,Bournemouth,4.0,30,0,1,49,26
Danilo dos Santos de Oliveira,MID,Nott'm Forest,1.2,0,0,0,47,26
Jenson Metcalfe,MID,Everton,0.0,0,0,0,45,26
Marcus Rashford,MID,Aston Villa,3.1,45,0,9,66,26
James Maddison,MID,Spurs,3.5,26,0,4,74,26
Daniel Muñoz,DEF,Crystal Palace,7.2,90,1,13,48,26
Bruno Guimarães Rodriguez Moura,MID,Newcastle,1.8,90,1,2,61,26
Fraser Forster,GK,Spurs,0.0,0,0,0,43,26
Elliot Anderson,MID,Nott'm Forest,2.0,76,1,1,50,26
Charlie Taylor,DEF,Southampton,-0.5,0,0,0,39,26
Bryan Mbeumo,MID,Brentford,6.5,90,1,14,79,26
Matty Cash,DEF,Aston Villa,0.5,69,1,2,44,26
Adam Lallana,MID,Southampton,0.0,0,0,0,50,26
Sandro Tonali,MID,Newcastle,3.2,20,0,1,55,26
Issa Diop,DEF,Fulham,0.5,10,0,1,44,26
Igor Julio dos Santos de Paulo,DEF,Brighton,0.0,0,0,0,43,26
Joelinton Cássio Apolinário de Lira,MID,Newcastle,0.2,0,0,0,60,26
John McGinn,MID,Aston Villa,0.9,90,1,1,52,26
Oscar Bobb,MID,Man City,-0.1,0,0,0,47,26
Pedro Cardoso de Lima,DEF,Wolves,0.0,10,0,1,39,26
Pierre-Emile Højbjerg,MID,Spurs,0.0,0,0,0,50,26
Nathan Collins,DEF,Brentford,5.5,90,1,6,45,26
Jesper Lindstrøm,MID,Everton,1.8,53,1,1,50,26
Marc Guéhi,DEF,Crystal Palace,4.0,90,1,5,46,26
Mathias Jorgensen,DEF,Brentford,0.0,0,0,0,45,26
Divin Mubama,FWD,Man City,-0.5,0,0,0,45,26
William Osula,FWD,Newcastle,0.2,0,0,0,49,26
Harry Souttar,DEF,Leicester,0.0,0,0,0,40,26
Jean-Philippe Mateta,FWD,Crystal Palace,6.8,90,1,5,73,26
Max Alleyne,DEF,Man City,-0.5,0,0,0,40,26
Archie Harris,DEF,Bournemouth,0.5,0,0,0,40,26
Zach Abbott,DEF,Nott'm Forest,0.0,0,0,0,40,26
Ben Nelson,DEF,Leicester,0.0,0,0,0,40,26
Bernardo Veiga de Carvalho e Silva,MID,Man City,0.3,0,0,0,62,26
Matai Akinmboni,DEF,Bournemouth,0.5,0,0,0,40,26
Filip Jørgensen,GK,Chelsea,2.3,90,1,2,42,26
David Brooks,MID,Bournemouth,2.7,30,0,1,49,26
Ishé Samuels-Smith,DEF,Chelsea,1.8,0,0,0,40,26
Son Heung-min,MID,Spurs,5.8,73,1,8,97,26
Solly March,MID,Brighton,0.5,0,0,0,65,26
Manor Solomon,MID,Spurs,0.0,0,0,0,54,26
Nathaniel Phillips,DEF,Liverpool,0.0,0,0,0,40,26
Kieran Trippier,DEF,Newcastle,0.2,0,0,0,56,26
Paris Maghoma,MID,Brentford,0.2,17,0,1,45,26
Coby Ebere,MID,Everton,0.0,0,0,0,45,26
John Stones,DEF,Man City,0.0,0,0,0,53,26
Sam Morsy,MID,Ipswich,1.2,10,0,1,49,26
Jayden Meghoma,DEF,Brentford,0.0,0,0,0,40,26
Lewis Hall,DEF,Newcastle,3.0,90,1,9,50,26
Ivan Juric,AM,Southampton,2.0,0,0,0,5,26
Marc Guiu Paz,FWD,Chelsea,0.0,0,0,0,47,26
Tom Cannon,FWD,Leicester,0.0,0,0,0,45,26
Ben Davies,DEF,Spurs,3.0,0,0,0,43,26
Tyler Morton,MID,Liverpool,0.0,0,0,0,44,26
Matheus França de Oliveira,MID,Crystal Palace,0.0,0,0,0,44,26
Calvin Bassey,DEF,Fulham,3.2,90,1,1,45,26
Eddie Nketiah,FWD,Crystal Palace,0.5,0,0,0,59,26
Andreas Hoelgebaum Pereira,MID,Fulham,1.5,32,0,1,49,26
Caleb Kporha,DEF,Crystal Palace,0.0,0,0,0,40,26
Matheus Santos Carneiro Da Cunha,FWD,Wolves,6.3,88,1,9,68,26
Amadou Onana,MID,Aston Villa,0.0,0,0,0,48,26
Morgan Rogers,MID,Aston Villa,1.1,77,1,2,57,26
Reiss Nelson,MID,Fulham,0.0,0,0,0,50,26
Tosin Adarabioyo,DEF,Chelsea,1.3,82,0,1,42,26
Matt Targett,DEF,Newcastle,0.0,0,0,0,40,26
Filip Marschall,GK,Aston Villa,0.0,0,0,0,40,26
Jan Paul van Hecke,DEF,Brighton,4.0,90,1,7,45,26
Patrick Dorgu,DEF,Man Utd,1.0,90,1,1,45,26
Jean-Clair Todibo,DEF,West Ham,0.7,61,1,5,42,26
Jack Clarke,MID,Ipswich,1.5,67,1,4,54,26
Chris Mepham,DEF,Bournemouth,0.0,0,0,0,44,26
Ollie Watkins,FWD,Aston Villa,4.1,76,1,2,89,26
Jorge Cuenca Barreno,DEF,Fulham,0.0,0,0,0,44,26
Rico Lewis,DEF,Man City,1.3,90,1,1,44,26
Julián Araujo Zúñiga,DEF,Bournemouth,0.0,0,0,0,43,26
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,1.5,90,1,0,47,26
James Tarkowski,DEF,Everton,5.4,90,1,1,48,26
Joël Veltman,DEF,Brighton,2.3,0,0,0,44,26
Aaron Anselmino,DEF,Chelsea,0.5,0,0,0,40,26
Jaidon Anthony,MID,Bournemouth,0.0,0,0,0,45,26
Kamaldeen Sulemana,MID,Southampton,3.3,90,1,2,50,26
Timo Werner,MID,Spurs,0.0,0,0,0,62,26
Tyrone Mings,DEF,Aston Villa,1.1,59,1,1,44,26
Ethan Wheatley,FWD,Man Utd,0.0,0,0,0,45,26
Matz Sels,GK,Nott'm Forest,3.0,90,1,0,50,26
Ryan Yates,MID,Nott'm Forest,1.5,14,0,5,48,26
Amad Diallo,MID,Man Utd,0.0,0,0,0,55,26
Josh Nichols,DEF,Arsenal,0.5,0,0,0,40,26
Sam Szmodics,MID,Ipswich,0.0,0,0,0,57,26
Spike Brits,GK,Man City,-0.5,0,0,0,40,26
Malo Gusto,DEF,Chelsea,1.5,90,1,1,49,26
Julian Eyestone,GK,Brentford,0.0,0,0,0,40,26
Eddie Howe,AM,Newcastle,5.0,0,0,10,15,26
Nathan Butler-Oyedeji,FWD,Arsenal,0.5,0,0,0,45,26
Hwang Ui-jo,FWD,Nott'm Forest,0.0,0,0,0,45,26
Jakub Stolarczyk,GK,Leicester,0.5,0,0,0,40,26
Sékou Koné,MID,Man Utd,0.0,0,0,0,45,26
Zain Silcott-Duberry,MID,Bournemouth,0.7,0,0,0,45,26
Lloyd Kelly,DEF,Newcastle,0.0,0,0,0,42,26
Mateus Gonçalo Espanha Fernandes,MID,Southampton,1.3,87,1,2,50,26
Valentín Barco,DEF,Brighton,0.0,0,0,0,40,26
Dean Huijsen,DEF,Bournemouth,3.0,90,1,2,45,26
Carlos Roberto Forbs Borges,MID,Wolves,-0.5,0,0,0,54,26
André Trindade da Costa Neto,MID,Wolves,2.0,90,1,3,50,26
Albert Grønbæk,MID,Southampton,0.3,2,0,1,49,26
Max Aarons,DEF,Bournemouth,0.0,0,0,0,43,26
Unai Emery,AM,Aston Villa,4.7,0,0,8,8,26
Henry Cartwright,MID,Leicester,0.0,0,0,0,45,26
Rhys Williams,DEF,Liverpool,0.0,0,0,0,40,26
Michail Antonio,FWD,West Ham,0.0,0,0,0,53,26
Ibrahim Osman,MID,Brighton,0.0,0,0,0,50,26
Lewis Miley,MID,Newcastle,2.8,90,1,8,50,26
Nathan Wood-Gordon,DEF,Southampton,-0.5,0,0,0,40,26
Rodrigo Muniz Carvalho,FWD,Fulham,2.8,10,0,1,55,26
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,45,26
Benjamin White,DEF,Arsenal,0.7,4,0,1,61,26
Cameron Burgess,DEF,Ipswich,0.0,0,0,0,39,26
Abdul Fatawu,MID,Leicester,0.0,0,0,0,51,26
Dominik Szoboszlai,MID,Liverpool,6.3,90,1,13,63,26
Tim Iroegbunam,MID,Everton,1.4,9,0,1,43,26
Neco Williams,DEF,Nott'm Forest,3.5,90,1,0,44,26
Roméo Lavia,MID,Chelsea,0.0,0,0,0,45,26
Leon Bailey,MID,Aston Villa,0.4,13,0,1,62,26
Niclas Füllkrug,FWD,West Ham,0.0,0,0,0,67,26
Harvey Barnes,MID,Newcastle,0.2,20,0,1,59,26
Brennan Johnson,MID,Spurs,3.8,63,1,14,62,26
Andrew Moran,MID,Brighton,0.0,0,0,0,50,26
Harry Maguire,DEF,Man Utd,2.8,90,1,1,49,26
Mark Travers,GK,Bournemouth,0.0,0,0,0,44,26
Will Smallbone,MID,Southampton,0.3,18,0,1,50,26
Mykhailo Mudryk,MID,Chelsea,0.0,0,0,0,61,26
Imari Samuels,DEF,Brighton,0.0,0,0,0,40,26
Hamed Traorè,MID,Bournemouth,0.0,0,0,0,45,26
Stefan Ortega Moreno,GK,Man City,-0.5,0,0,0,52,26
Renato Palma Veiga,MID,Chelsea,0.0,0,0,0,44,26
Eberechi Eze,MID,Crystal Palace,1.8,89,1,3,67,26
Samuel Iling-Junior,MID,Aston Villa,0.0,0,0,0,54,26
Boubacar Kamara,MID,Aston Villa,0.0,0,0,0,50,26
Ali Al-Hamadi,FWD,Ipswich,0.0,0,0,0,47,26
Willy Boly,DEF,Nott'm Forest,0.2,0,0,0,42,26
Carlos Alcaraz Durán,MID,Everton,3.0,9,0,1,49,26
Victor Lindelöf,DEF,Man Utd,0.0,0,0,0,43,26
Samuel Amissah,DEF,Fulham,0.0,0,0,0,40,26
Ross Barkley,MID,Aston Villa,0.0,0,0,0,52,26
Elyh Harrison,GK,Man Utd,0.0,0,0,0,40,26
James McConnell,MID,Liverpool,0.5,0,0,0,44,26
Kobbie Mainoo,MID,Man Utd,0.0,0,0,0,52,26
Ramón Sosa,MID,Nott'm Forest,0.0,0,0,0,55,26
Sander Berge,MID,Fulham,1.5,57,1,0,50,26
Maldini Kacurri,DEF,Arsenal,0.0,0,0,0,40,26
Adam Armstrong,FWD,Southampton,0.0,0,0,0,51,26
Aaron Cresswell,DEF,West Ham,1.5,90,1,6,39,26
Emil Krafth,DEF,Newcastle,0.2,0,0,0,43,26
Jack Porter,GK,Arsenal,0.5,0,0,0,40,26
Jakub Kiwior,DEF,Arsenal,0.5,0,0,0,48,26
Kristoffer Ajer,DEF,Brentford,3.5,83,1,6,44,26
Will Hughes,MID,Crystal Palace,2.8,89,1,5,49,26
David Ozoh,MID,Crystal Palace,0.0,0,0,0,45,26
Jakub Moder,MID,Brighton,0.0,0,0,0,44,26
Thomas Wilson-Brown,DEF,Leicester,0.0,0,0,0,40,26
Romain Esse,MID,Crystal Palace,2.0,0,0,0,49,26
Cieran Slicker,GK,Ipswich,0.0,0,0,0,39,26
Raheem Sterling,MID,Arsenal,1.7,9,0,1,67,26
Raúl Jiménez,FWD,Fulham,4.2,90,1,2,56,26
Bryan Gil Salvatierra,MID,Spurs,0.0,0,0,0,50,26
Myles Lewis-Skelly,MID,Arsenal,2.0,16,0,-2,45,26
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,49,26
David Moyes,AM,Everton,10.8,0,0,5,5,26
Tawanda Chirewa,MID,Wolves,0.0,0,0,0,45,26
Cameron Humphreys,MID,Ipswich,0.0,0,0,0,45,26
Ashley Young,DEF,Everton,1.2,36,0,-1,46,26
Arne Slot,AM,Liverpool,8.5,0,0,10,15,26
James Bree,DEF,Southampton,1.3,90,1,0,39,26
Welington Damascena Santos,DEF,Southampton,-0.3,1,0,1,40,27
Alex Scott,MID,Bournemouth,1.5,64,0,2,47,27
Carlos Miguel dos Santos Pereira,GK,Nott'm Forest,0.0,0,0,0,41,27
Tomiyasu Takehiro,DEF,Arsenal,0.0,0,0,0,48,27
Malcolm Ebiowei,MID,Crystal Palace,0.0,0,0,0,45,27
Ben Brereton Díaz,MID,Southampton,0.0,0,0,0,48,27
Pau Torres,DEF,Aston Villa,0.0,0,0,0,42,27
Joel Ward,DEF,Crystal Palace,0.0,0,0,0,43,27
Antonín Kinsky,GK,Spurs,-0.5,0,0,0,44,27
Will Lankshear,FWD,Spurs,0.0,0,0,0,45,27
Hwang Hee-chan,MID,Wolves,0.0,0,0,0,61,27
Mikey Moore,MID,Spurs,-0.5,0,0,0,45,27
Hákon Valdimarsson,GK,Brentford,0.0,0,0,0,39,27
Alex Paulsen,GK,Bournemouth,0.0,0,0,0,40,27
João Victor Gomes da Silva,MID,Wolves,3.0,90,1,7,49,27
Cole Palmer,MID,Chelsea,4.2,90,1,3,111,27
Mitoma Kaoru,MID,Brighton,6.2,90,1,2,64,27
Boubakary Soumaré,MID,Leicester,2.0,60,1,2,44,27
Chris Wood,FWD,Nott'm Forest,5.3,84,1,2,72,27
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,45,27
Jeffrey Schlupp,MID,Crystal Palace,0.0,0,0,0,46,27
Milos Kerkez,DEF,Bournemouth,2.8,90,1,4,50,27
Adrian Mazilu,MID,Brighton,0.0,0,0,0,45,27
Jason Steele,GK,Brighton,0.0,0,0,0,41,27
Arijanet Muric,GK,Ipswich,0.0,0,0,0,44,27
Harvey Davies,GK,Liverpool,0.5,0,0,0,40,27
Carl Rushworth,GK,Brighton,-0.5,0,0,0,39,27
Ibrahim Sangaré,MID,Nott'm Forest,0.7,0,0,0,43,27
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,45,27
Brandon Austin,GK,Spurs,-0.5,0,0,0,40,27
Fabian Hürzeler,AM,Brighton,13.2,0,0,8,11,27
Conor Coady,DEF,Leicester,0.3,0,0,0,40,27
Wes Foderingham,GK,West Ham,0.0,0,0,0,43,27
Armando Broja,FWD,Everton,0.0,0,0,0,54,27
Adam Webster,DEF,Brighton,4.2,90,1,2,43,27
Thomas Partey,MID,Arsenal,1.7,5,0,1,49,27
Harry Wilson,MID,Fulham,0.0,0,0,0,52,27
Mathis Amougou,MID,Chelsea,1.3,7,0,1,45,27
Kasey McAteer,MID,Leicester,0.0,0,0,0,47,27
Curtis Jones,MID,Liverpool,1.9,3,0,1,53,27
Wes Burns,MID,Ipswich,0.0,0,0,0,48,27
Treymaurice Nyoni,MID,Liverpool,0.5,0,0,0,45,27
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,49,27
Yunus Emre Konak,MID,Brentford,0.3,0,0,0,44,27
Max Kilman,DEF,West Ham,4.2,90,1,6,43,27
Deniz Undav,FWD,Brighton,0.0,0,0,0,55,27
Alex Murphy,DEF,Newcastle,0.0,0,0,0,40,27
George Edmundson,DEF,Ipswich,0.0,0,0,0,40,27
Vitor de Oliveira Nunes dos Reis,DEF,Man City,0.5,0,0,0,45,27
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,4.2,89,1,3,62,27
Emerson Palmieri dos Santos,DEF,West Ham,1.0,24,0,1,44,27
Abdoulaye Doucouré,MID,Everton,2.8,0,0,0,51,27
Alfie Pond,DEF,Wolves,0.0,0,0,0,39,27
José Malheiro de Sá,GK,Wolves,4.0,90,1,2,43,27
Woyo Coulibaly,DEF,Leicester,-0.3,0,0,0,40,27
Alexander Isak,FWD,Newcastle,4.5,0,0,0,95,27
Yves Bissouma,MID,Spurs,0.2,0,0,0,48,27
Conor Gallagher,MID,Chelsea,0.0,0,0,0,59,27
Philip Billing,MID,Bournemouth,0.0,0,0,0,48,27
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.1,0,0,0,53,27
Brajan Gruda,MID,Brighton,0.8,0,0,0,54,27
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,62,27
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,44,27
Justin Devenny,MID,Crystal Palace,0.7,0,0,0,45,27
Craig Dawson,DEF,Wolves,0.0,0,0,0,43,27
Jordan Ayew,MID,Leicester,1.0,0,0,0,52,27
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,46,27
Kiernan Dewsbury-Hall,MID,Chelsea,1.5,22,0,1,55,27
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,40,27
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,53,27
Maxwel Cornet,MID,Southampton,0.0,0,0,0,47,27
Jefferson Lerma Solís,MID,Crystal Palace,1.3,32,0,0,48,27
Jannik Vestergaard,DEF,Leicester,0.0,86,1,-1,39,27
Jacob Wright,MID,Man City,0.0,0,0,0,45,27
Luke Thomas,DEF,Leicester,0.3,3,0,1,39,27
Bruno Borges Fernandes,MID,Man Utd,7.3,90,1,10,83,27
Adam Smith,DEF,Bournemouth,0.0,0,0,0,44,27
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,40,27
Billy Gilmour,MID,Brighton,0.0,0,0,0,50,27
Rasmus Højlund,FWD,Man Utd,1.7,66,1,1,69,27
Callum Wilson,FWD,Newcastle,0.8,68,1,2,69,27
Crysencio Summerville,MID,West Ham,0.0,0,0,0,55,27
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,45,27
Oliver Skipp,MID,Leicester,0.3,0,0,0,47,27
Tomáš Souček,MID,West Ham,3.8,89,1,10,49,27
Taylor Harwood-Bellis,DEF,Southampton,-0.5,45,0,1,40,27
Alphonse Areola,GK,West Ham,4.2,90,1,6,42,27
Lisandro Martínez,DEF,Man Utd,0.0,0,0,0,44,27
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,68,27
Iwan Morgan,FWD,Brentford,0.0,0,0,0,45,27
Joško Gvardiol,DEF,Man City,5.2,90,1,7,59,27
Harry Clarke,DEF,Ipswich,0.0,0,0,0,40,27
Joachim Andersen,DEF,Fulham,1.0,90,1,2,42,27
Moisés Caicedo Corozo,MID,Chelsea,2.5,82,1,2,49,27
Carlos Henrique Casimiro,MID,Man Utd,1.3,23,0,1,47,27
Roman Dixon,DEF,Everton,0.0,0,0,0,40,27
Jhon Durán,FWD,Aston Villa,0.0,0,0,0,57,27
Jacob Murphy,MID,Newcastle,2.8,90,1,1,51,27
Sean Longstaff,MID,Newcastle,0.2,2,0,1,45,27
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,45,27
Trevoh Chalobah,DEF,Chelsea,0.0,0,0,0,44,27
Ryan Manning,DEF,Southampton,-0.7,31,0,0,43,27
Vitalii Mykolenko,DEF,Everton,2.5,90,1,6,44,27
Ryan Christie,MID,Bournemouth,5.5,25,1,1,49,27
Fábio Silva,FWD,Wolves,0.0,0,0,0,50,27
Kepa Arrizabalaga,GK,Bournemouth,2.5,90,1,1,46,27
Frank Onyeka,MID,Brentford,0.0,0,0,0,49,27
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,49,27
Morgan Gibbs-White,MID,Nott'm Forest,4.3,90,1,3,65,27
Noni Madueke,MID,Chelsea,0.0,0,0,0,61,27
Nélson Cabral Semedo,DEF,Wolves,3.7,90,1,4,45,27
Alex Palmer,GK,Ipswich,2.0,90,1,2,45,27
Thomas Frank,AM,Brentford,8.3,0,0,4,8,27
Tommy Doyle,MID,Wolves,1.0,13,0,1,47,27
Tom Heaton,GK,Man Utd,0.0,0,0,0,39,27
Lucas Bergvall,MID,Spurs,2.8,90,1,2,44,27
Lesley Ugochukwu,MID,Southampton,0.0,0,0,0,44,27
Evan Ferguson,FWD,West Ham,1.0,17,0,1,55,27
Christian Eriksen,MID,Man Utd,0.3,1,0,1,52,27
Nasser Djiga,DEF,Wolves,0.3,0,0,0,45,27
Tyrique George,MID,Chelsea,2.2,22,0,4,45,27
Danny Ings,FWD,West Ham,0.2,0,0,0,49,27
Jean-Ricner Bellegarde,MID,Wolves,3.0,64,1,2,49,27
Tim Ream,DEF,Fulham,0.0,0,0,0,45,27
Benoît Badiashile,DEF,Chelsea,0.0,0,0,0,42,27
Radu Drăgușin,DEF,Spurs,0.0,0,0,0,43,27
Jack Stephens,DEF,Southampton,-1.0,0,0,0,40,27
Mateo Kovačić,MID,Man City,2.2,90,1,3,54,27
Nicolás Domínguez,MID,Nott'm Forest,1.3,62,1,3,48,27
Ben Doak,MID,Liverpool,0.0,0,0,0,45,27
Phil Foden,MID,Man City,2.5,16,0,1,93,27
Mason Mount,MID,Man Utd,0.0,0,0,0,63,27
Gabriel Martinelli Silva,MID,Arsenal,0.0,0,0,0,66,27
Yasin Ayari,MID,Brighton,1.2,18,0,1,50,27
Callum Olusesi,MID,Spurs,-0.5,0,0,0,45,27
Mikel Merino,MID,Arsenal,6.0,90,1,3,60,27
Jamaldeen Jimoh,MID,Aston Villa,0.0,0,0,0,45,27
Facundo Buonanotte,MID,Leicester,1.0,90,1,2,46,27
Caoimhin Kelleher,GK,Liverpool,0.5,0,0,0,40,27
Odeluga Offiah,DEF,Brighton,0.0,0,0,0,40,27
Lino da Cruz Sousa,DEF,Aston Villa,0.0,0,0,0,40,27
Amario Cozier-Duberry,MID,Brighton,0.0,0,0,0,45,27
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,45,27
Kai Havertz,FWD,Arsenal,0.0,0,0,0,78,27
Scott Carson,GK,Man City,0.5,0,0,0,39,27
Ethan Brierley,MID,Brentford,0.0,0,0,0,44,27
Andrey Nascimento dos Santos,MID,Chelsea,0.0,0,0,0,45,27
